ano,mes,uf,produto,regiao,vendas_m3
2022,8,MATO GROSSO DO SUL,GASOLINA C,REGIÃO CENTRO-OESTE,70473.085
2022,12,RIO GRANDE DO SUL,GASOLINA C,REGIÃO SUL,370929.768
2022,1,MATO GROSSO DO SUL,GASOLINA C,REGIÃO CENTRO-OESTE,55502.05
2022,2,MATO GROSSO DO SUL,GASOLINA C,REGIÃO CENTRO-OESTE,56283.95
2022,5,RIO GRANDE DO SUL,GASOLINA C,REGIÃO SUL,281984.817
2022,7,SÃO PAULO,GASOLINA C,REGIÃO SUDESTE,779017.203
2022,4,DISTRITO FEDERAL,GLP,REGIÃO CENTRO-OESTE,13471.326
2022,7,ALAGOAS,GLP,REGIÃO NORDESTE,15433.056
2022,5,AMAZONAS,GLP,REGIÃO NORTE,15375.547
2022,3,AMAZONAS,GLP,REGIÃO NORTE,15739.699
2022,2,AMAZONAS,GLP,REGIÃO NORTE,14699.328
2022,1,AMAZONAS,GLP,REGIÃO NORTE,14691.636
2022,1,RORAIMA,GLP,REGIÃO NORTE,2220.853
2022,4,PARÁ,GLP,REGIÃO NORTE,32099.993
2022,5,PARÁ,GLP,REGIÃO NORTE,33206.833
2022,6,AMAZONAS,GLP,REGIÃO NORTE,14717.884
2022,6,PARÁ,GLP,REGIÃO NORTE,32891.627
2022,8,TOCANTINS,GLP,REGIÃO NORTE,7412.752
2022,7,TOCANTINS,GLP,REGIÃO NORTE,6697.275
2022,6,TOCANTINS,GLP,REGIÃO NORTE,7003.607
2022,5,TOCANTINS,GLP,REGIÃO NORTE,7177.897
2022,4,TOCANTINS,GLP,REGIÃO NORTE,6878.607
2022,3,TOCANTINS,GLP,REGIÃO NORTE,7631.054
2022,2,TOCANTINS,GLP,REGIÃO NORTE,6917.908
2022,9,TOCANTINS,GLP,REGIÃO NORTE,6918.19
2022,1,TOCANTINS,GLP,REGIÃO NORTE,6883.967
2022,7,AMAZONAS,GLP,REGIÃO NORTE,14713.924
2022,9,AMAZONAS,GLP,REGIÃO NORTE,15184.672
2022,1,PARÁ,GLP,REGIÃO NORTE,31422.147
2022,12,RORAIMA,GLP,REGIÃO NORTE,2604.944
2022,11,RORAIMA,GLP,REGIÃO NORTE,2393.612
2022,10,RORAIMA,GLP,REGIÃO NORTE,2422.219
2022,9,RORAIMA,GLP,REGIÃO NORTE,2401.752
2022,8,RORAIMA,GLP,REGIÃO NORTE,2540.44
2022,7,RORAIMA,GLP,REGIÃO NORTE,2365.009
2022,8,AMAZONAS,GLP,REGIÃO NORTE,15413.551
2022,6,RORAIMA,GLP,REGIÃO NORTE,2375.583
2022,4,RORAIMA,GLP,REGIÃO NORTE,2234.531
2022,3,RORAIMA,GLP,REGIÃO NORTE,2579.342
2022,3,PARÁ,GLP,REGIÃO NORTE,33556.605
2022,2,RORAIMA,GLP,REGIÃO NORTE,2278.121
2022,12,AMAZONAS,GLP,REGIÃO NORTE,15691.491
2022,11,AMAZONAS,GLP,REGIÃO NORTE,15244.089
2022,10,AMAZONAS,GLP,REGIÃO NORTE,14040.018
2022,5,RORAIMA,GLP,REGIÃO NORTE,2484.033
2022,12,AMAPÁ,GLP,REGIÃO NORTE,2920.527
2022,11,AMAPÁ,GLP,REGIÃO NORTE,2540.005
2022,10,AMAPÁ,GLP,REGIÃO NORTE,2647.554
2022,5,ACRE,GLP,REGIÃO NORTE,3161.918
2022,4,ACRE,GLP,REGIÃO NORTE,2924.31
2022,3,ACRE,GLP,REGIÃO NORTE,3306.188
2022,2,ACRE,GLP,REGIÃO NORTE,2937.373
2022,1,ACRE,GLP,REGIÃO NORTE,2945.77
2022,12,RONDÔNIA,GLP,REGIÃO NORTE,7655.496
2022,11,RONDÔNIA,GLP,REGIÃO NORTE,8097.312
2022,6,ACRE,GLP,REGIÃO NORTE,3131.524
2022,10,RONDÔNIA,GLP,REGIÃO NORTE,7359.207
2022,8,RONDÔNIA,GLP,REGIÃO NORTE,7943.832
2022,7,RONDÔNIA,GLP,REGIÃO NORTE,7113.207
2022,6,RONDÔNIA,GLP,REGIÃO NORTE,7584.525
2022,5,RONDÔNIA,GLP,REGIÃO NORTE,7660.866
2022,4,RONDÔNIA,GLP,REGIÃO NORTE,7105.152
2022,3,RONDÔNIA,GLP,REGIÃO NORTE,8325.475
2022,2,RONDÔNIA,GLP,REGIÃO NORTE,7296.375
2022,9,RONDÔNIA,GLP,REGIÃO NORTE,7308.127
2022,7,ACRE,GLP,REGIÃO NORTE,2942.547
2022,8,ACRE,GLP,REGIÃO NORTE,3227.25
2022,9,ACRE,GLP,REGIÃO NORTE,3174.217
2022,9,AMAPÁ,GLP,REGIÃO NORTE,2613.5
2022,8,AMAPÁ,GLP,REGIÃO NORTE,2703.261
2022,7,AMAPÁ,GLP,REGIÃO NORTE,2601.33
2022,6,AMAPÁ,GLP,REGIÃO NORTE,2617.053
2022,5,AMAPÁ,GLP,REGIÃO NORTE,2669.085
2022,4,AMAPÁ,GLP,REGIÃO NORTE,2634.803
2022,3,AMAPÁ,GLP,REGIÃO NORTE,2866.609
2022,2,AMAPÁ,GLP,REGIÃO NORTE,2537.379
2022,1,AMAPÁ,GLP,REGIÃO NORTE,2572.446
2022,12,PARÁ,GLP,REGIÃO NORTE,34491.766
2022,11,PARÁ,GLP,REGIÃO NORTE,33223.25
2022,10,PARÁ,GLP,REGIÃO NORTE,32443.391
2022,9,PARÁ,GLP,REGIÃO NORTE,32093.272
2022,8,PARÁ,GLP,REGIÃO NORTE,34279.707
2022,7,PARÁ,GLP,REGIÃO NORTE,31215.866
2022,12,ACRE,GLP,REGIÃO NORTE,3317.293
2022,11,ACRE,GLP,REGIÃO NORTE,3248.203
2022,2,PARÁ,GLP,REGIÃO NORTE,31016.582
2022,10,TOCANTINS,GLP,REGIÃO NORTE,6773.837
2022,11,TOCANTINS,GLP,REGIÃO NORTE,7631.342
2022,12,TOCANTINS,GLP,REGIÃO NORTE,7598.638
2022,3,SÃO PAULO,GLP,REGIÃO SUDESTE,274976.134
2022,2,SÃO PAULO,GLP,REGIÃO SUDESTE,242823.862
2022,1,SÃO PAULO,GLP,REGIÃO SUDESTE,236650.801
2022,12,RIO DE JANEIRO,GLP,REGIÃO SUDESTE,89378.917
2022,11,RIO DE JANEIRO,GLP,REGIÃO SUDESTE,82674.418
2022,10,RIO DE JANEIRO,GLP,REGIÃO SUDESTE,83305.089
2022,9,RIO DE JANEIRO,GLP,REGIÃO SUDESTE,84655.98
2022,4,SÃO PAULO,GLP,REGIÃO SUDESTE,245516.942
2022,8,RIO DE JANEIRO,GLP,REGIÃO SUDESTE,88991.764
2022,6,RIO DE JANEIRO,GLP,REGIÃO SUDESTE,87207.366
2022,5,RIO DE JANEIRO,GLP,REGIÃO SUDESTE,84938.132
2022,5,SÃO PAULO,GLP,REGIÃO SUDESTE,282091.601
2022,4,RIO DE JANEIRO,GLP,REGIÃO SUDESTE,76179.355
2022,2,RIO DE JANEIRO,GLP,REGIÃO SUDESTE,74297.438
2022,1,RIO DE JANEIRO,GLP,REGIÃO SUDESTE,72405.659
2022,12,ESPÍRITO SANTO,GLP,REGIÃO SUDESTE,24396.957
2022,7,RIO DE JANEIRO,GLP,REGIÃO SUDESTE,83486.933
2022,12,SANTA CATARINA,GLP,REGIÃO SUL,44660.65
2022,2,RIO GRANDE DO SUL,GLP,REGIÃO SUL,56524.188
2022,1,MARANHÃO,GLP,REGIÃO NORDESTE,24402.837
2022,4,SERGIPE,GLP,REGIÃO NORDESTE,10159.533
2022,12,GOIÁS,GLP,REGIÃO CENTRO-OESTE,49753.054
2022,11,GOIÁS,GLP,REGIÃO CENTRO-OESTE,47524.163
2022,10,GOIÁS,GLP,REGIÃO CENTRO-OESTE,45357.442
2022,9,GOIÁS,GLP,REGIÃO CENTRO-OESTE,46737.764
2022,8,GOIÁS,GLP,REGIÃO CENTRO-OESTE,50555.036
2022,7,GOIÁS,GLP,REGIÃO CENTRO-OESTE,47441.464
2022,6,GOIÁS,GLP,REGIÃO CENTRO-OESTE,48719.344
2022,5,GOIÁS,GLP,REGIÃO CENTRO-OESTE,48961.893
2022,4,GOIÁS,GLP,REGIÃO CENTRO-OESTE,43159.846
2022,3,GOIÁS,GLP,REGIÃO CENTRO-OESTE,50684.844
2022,2,GOIÁS,GLP,REGIÃO CENTRO-OESTE,45668.326
2022,1,GOIÁS,GLP,REGIÃO CENTRO-OESTE,45782.886
2022,12,MATO GROSSO,GLP,REGIÃO CENTRO-OESTE,19885.605
2022,11,MATO GROSSO,GLP,REGIÃO CENTRO-OESTE,20391.21
2022,10,MATO GROSSO,GLP,REGIÃO CENTRO-OESTE,18829.467
2022,3,RIO GRANDE DO SUL,GLP,REGIÃO SUL,66900.469
2022,11,ESPÍRITO SANTO,GLP,REGIÃO SUDESTE,22666.81
2022,1,RONDÔNIA,GLP,REGIÃO NORTE,7054.848
2022,10,ESPÍRITO SANTO,GLP,REGIÃO SUDESTE,22502.889
2022,8,ESPÍRITO SANTO,GLP,REGIÃO SUDESTE,24739.179
2022,11,PARANÁ,GLP,REGIÃO SUL,83879.107
2022,10,PARANÁ,GLP,REGIÃO SUL,83743.576
2022,9,PARANÁ,GLP,REGIÃO SUL,87881.487
2022,8,PARANÁ,GLP,REGIÃO SUL,93929.221
2022,7,PARANÁ,GLP,REGIÃO SUL,85984.737
2022,6,PARANÁ,GLP,REGIÃO SUL,91156.717
2022,5,PARANÁ,GLP,REGIÃO SUL,89609.574
2022,12,PARANÁ,GLP,REGIÃO SUL,78231.531
2022,4,PARANÁ,GLP,REGIÃO SUL,77677.752
2022,2,PARANÁ,GLP,REGIÃO SUL,71438.455
2022,1,PARANÁ,GLP,REGIÃO SUL,72208.524
2022,12,SÃO PAULO,GLP,REGIÃO SUDESTE,271857.768
2022,11,SÃO PAULO,GLP,REGIÃO SUDESTE,275703.052
2022,10,SÃO PAULO,GLP,REGIÃO SUDESTE,273715.169
2022,9,SÃO PAULO,GLP,REGIÃO SUDESTE,281160.748
2022,1,RIO GRANDE DO SUL,GLP,REGIÃO SUL,55465.763
2022,3,PARANÁ,GLP,REGIÃO SUL,81882.598
2022,1,SANTA CATARINA,GLP,REGIÃO SUL,39796.011
2022,2,SANTA CATARINA,GLP,REGIÃO SUL,40187.741
2022,3,SANTA CATARINA,GLP,REGIÃO SUL,45797.355
2022,7,ESPÍRITO SANTO,GLP,REGIÃO SUDESTE,22986.031
2022,6,ESPÍRITO SANTO,GLP,REGIÃO SUDESTE,24491.31
2022,5,ESPÍRITO SANTO,GLP,REGIÃO SUDESTE,24439.764
2022,4,ESPÍRITO SANTO,GLP,REGIÃO SUDESTE,20347.913
2022,3,ESPÍRITO SANTO,GLP,REGIÃO SUDESTE,24430.712
2022,3,RIO DE JANEIRO,GLP,REGIÃO SUDESTE,79967.201
2022,6,SÃO PAULO,GLP,REGIÃO SUDESTE,282439.469
2022,7,SÃO PAULO,GLP,REGIÃO SUDESTE,272103.426
2022,8,SÃO PAULO,GLP,REGIÃO SUDESTE,296289.194
2022,11,SANTA CATARINA,GLP,REGIÃO SUL,46992.281
2022,10,SANTA CATARINA,GLP,REGIÃO SUL,46580.873
2022,9,SANTA CATARINA,GLP,REGIÃO SUL,48666.132
2022,8,SANTA CATARINA,GLP,REGIÃO SUL,51755.929
2022,7,SANTA CATARINA,GLP,REGIÃO SUL,46854.719
2022,6,SANTA CATARINA,GLP,REGIÃO SUL,48431.389
2022,5,SANTA CATARINA,GLP,REGIÃO SUL,48146.681
2022,4,SANTA CATARINA,GLP,REGIÃO SUL,42674.406
2022,9,ESPÍRITO SANTO,GLP,REGIÃO SUDESTE,23485.094
2022,10,ACRE,GLP,REGIÃO NORTE,3097.132
2022,4,AMAZONAS,GLP,REGIÃO NORTE,14362.476
2022,12,MARANHÃO,GLP,REGIÃO NORDESTE,27254.931
2022,10,PARAÍBA,GLP,REGIÃO NORDESTE,20338.708
2022,7,CEARÁ,GLP,REGIÃO NORDESTE,42455.154
2022,6,CEARÁ,GLP,REGIÃO NORDESTE,43468.203
2022,5,CEARÁ,GLP,REGIÃO NORDESTE,43570.067
2022,2,PIAUÍ,GLP,REGIÃO NORDESTE,13247.726
2022,2,MARANHÃO,GLP,REGIÃO NORDESTE,23719.134
2022,3,MARANHÃO,GLP,REGIÃO NORDESTE,26715.074
2022,4,MARANHÃO,GLP,REGIÃO NORDESTE,25659.074
2022,9,PARAÍBA,GLP,REGIÃO NORDESTE,21149.844
2022,5,MARANHÃO,GLP,REGIÃO NORDESTE,25858.389
2022,6,MARANHÃO,GLP,REGIÃO NORDESTE,25853.243
2022,7,MARANHÃO,GLP,REGIÃO NORDESTE,25271.139
2022,8,MARANHÃO,GLP,REGIÃO NORDESTE,27587.73
2022,9,MARANHÃO,GLP,REGIÃO NORDESTE,25250.703
2022,10,MARANHÃO,GLP,REGIÃO NORDESTE,25285.399
2022,11,MARANHÃO,GLP,REGIÃO NORDESTE,27289.674
2022,8,SERGIPE,GLP,REGIÃO NORDESTE,12919.781
2022,1,PIAUÍ,GLP,REGIÃO NORDESTE,13393.049
2022,6,SERGIPE,GLP,REGIÃO NORDESTE,11101.986
2022,3,PIAUÍ,GLP,REGIÃO NORDESTE,14468.216
2022,8,PARAÍBA,GLP,REGIÃO NORDESTE,22338.966
2022,6,PARAÍBA,GLP,REGIÃO NORDESTE,20710.404
2022,12,CEARÁ,GLP,REGIÃO NORDESTE,44389.717
2022,2,RIO GRANDE DO NORTE,GLP,REGIÃO NORDESTE,16036.299
2022,3,RIO GRANDE DO NORTE,GLP,REGIÃO NORDESTE,17998.803
2022,4,RIO GRANDE DO NORTE,GLP,REGIÃO NORDESTE,16087.114
2022,5,RIO GRANDE DO NORTE,GLP,REGIÃO NORDESTE,17169.665
2022,6,RIO GRANDE DO NORTE,GLP,REGIÃO NORDESTE,17243.391
2022,7,RIO GRANDE DO NORTE,GLP,REGIÃO NORDESTE,17445.429
2022,8,RIO GRANDE DO NORTE,GLP,REGIÃO NORDESTE,18457.389
2022,7,PARAÍBA,GLP,REGIÃO NORDESTE,21477.259
2022,2,PERNAMBUCO,GLP,REGIÃO NORDESTE,40983.609
2022,10,RIO GRANDE DO NORTE,GLP,REGIÃO NORDESTE,16707.527
2022,11,RIO GRANDE DO NORTE,GLP,REGIÃO NORDESTE,10842.183
2022,12,RIO GRANDE DO NORTE,GLP,REGIÃO NORDESTE,17430.435
2022,1,PARAÍBA,GLP,REGIÃO NORDESTE,18965.332
2022,2,PARAÍBA,GLP,REGIÃO NORDESTE,18286.755
2022,3,PARAÍBA,GLP,REGIÃO NORDESTE,21143.69
2022,4,PARAÍBA,GLP,REGIÃO NORDESTE,19067.484
2022,5,PARAÍBA,GLP,REGIÃO NORDESTE,20477.426
2022,9,RIO GRANDE DO NORTE,GLP,REGIÃO NORDESTE,17538.237
2022,4,CEARÁ,GLP,REGIÃO NORDESTE,42888.004
2022,4,PIAUÍ,GLP,REGIÃO NORDESTE,13005.341
2022,5,PIAUÍ,GLP,REGIÃO NORDESTE,14030.442
2022,12,PARAÍBA,GLP,REGIÃO NORDESTE,21958.605
2022,1,PERNAMBUCO,GLP,REGIÃO NORDESTE,41581.402
2022,9,BAHIA,GLP,REGIÃO NORDESTE,76178.264
2022,9,SERGIPE,GLP,REGIÃO NORDESTE,12281.757
2022,7,SERGIPE,GLP,REGIÃO NORDESTE,11534.79
2022,10,BAHIA,GLP,REGIÃO NORDESTE,72606.73
2022,8,BAHIA,GLP,REGIÃO NORDESTE,79942.435
2022,7,BAHIA,GLP,REGIÃO NORDESTE,82121.692
2022,11,PARAÍBA,GLP,REGIÃO NORDESTE,19561.647
2022,6,BAHIA,GLP,REGIÃO NORDESTE,78601.027
2022,4,BAHIA,GLP,REGIÃO NORDESTE,68867.301
2022,3,BAHIA,GLP,REGIÃO NORDESTE,79449.063
2022,2,BAHIA,GLP,REGIÃO NORDESTE,72627.569
2022,1,BAHIA,GLP,REGIÃO NORDESTE,74284.031
2022,12,SERGIPE,GLP,REGIÃO NORDESTE,13082.679
2022,11,SERGIPE,GLP,REGIÃO NORDESTE,11911.123
2022,10,SERGIPE,GLP,REGIÃO NORDESTE,12225.551
2022,1,DISTRITO FEDERAL,GLP,REGIÃO CENTRO-OESTE,13002.609
2022,5,BAHIA,GLP,REGIÃO NORDESTE,80519.522
2022,3,CEARÁ,GLP,REGIÃO NORDESTE,43432.71
2022,2,CEARÁ,GLP,REGIÃO NORDESTE,39617.04
2022,1,CEARÁ,GLP,REGIÃO NORDESTE,42686.612
2022,6,PIAUÍ,GLP,REGIÃO NORDESTE,13963.803
2022,7,PIAUÍ,GLP,REGIÃO NORDESTE,13784.0
2022,8,PIAUÍ,GLP,REGIÃO NORDESTE,14930.957
2022,9,PIAUÍ,GLP,REGIÃO NORDESTE,13626.337
2022,10,PIAUÍ,GLP,REGIÃO NORDESTE,13712.533
2022,11,PIAUÍ,GLP,REGIÃO NORDESTE,14360.54
2022,10,MINAS GERAIS,GLP,REGIÃO SUDESTE,104916.042
2022,9,MINAS GERAIS,GLP,REGIÃO SUDESTE,106622.408
2022,8,MINAS GERAIS,GLP,REGIÃO SUDESTE,116673.058
2022,7,MINAS GERAIS,GLP,REGIÃO SUDESTE,110082.101
2022,6,MINAS GERAIS,GLP,REGIÃO SUDESTE,108571.627
2022,5,MINAS GERAIS,GLP,REGIÃO SUDESTE,109590.36
2022,4,MINAS GERAIS,GLP,REGIÃO SUDESTE,94447.228
2022,3,MINAS GERAIS,GLP,REGIÃO SUDESTE,108418.618
2022,2,MINAS GERAIS,GLP,REGIÃO SUDESTE,96687.529
2022,1,MINAS GERAIS,GLP,REGIÃO SUDESTE,96283.353
2022,12,BAHIA,GLP,REGIÃO NORDESTE,78166.538
2022,11,BAHIA,GLP,REGIÃO NORDESTE,76491.248
2022,12,PIAUÍ,GLP,REGIÃO NORDESTE,14398.855
2022,11,CEARÁ,GLP,REGIÃO NORDESTE,42003.808
2022,10,CEARÁ,GLP,REGIÃO NORDESTE,41739.054
2022,1,RIO GRANDE DO NORTE,GLP,REGIÃO NORDESTE,16523.388
2022,8,CEARÁ,GLP,REGIÃO NORDESTE,45999.955
2022,7,PERNAMBUCO,GLP,REGIÃO NORDESTE,47171.496
2022,6,PERNAMBUCO,GLP,REGIÃO NORDESTE,46389.775
2022,5,PERNAMBUCO,GLP,REGIÃO NORDESTE,45076.504
2022,4,PERNAMBUCO,GLP,REGIÃO NORDESTE,41827.098
2022,3,PERNAMBUCO,GLP,REGIÃO NORDESTE,46950.181
2022,9,CEARÁ,GLP,REGIÃO NORDESTE,42962.279
2022,8,PERNAMBUCO,GLP,REGIÃO NORDESTE,50012.301
2022,3,ALAGOAS,GLP,REGIÃO NORDESTE,14881.402
2022,5,DISTRITO FEDERAL,GLP,REGIÃO CENTRO-OESTE,14315.241
2022,6,DISTRITO FEDERAL,GLP,REGIÃO CENTRO-OESTE,14771.971
2022,7,DISTRITO FEDERAL,GLP,REGIÃO CENTRO-OESTE,14439.56
2022,8,DISTRITO FEDERAL,GLP,REGIÃO CENTRO-OESTE,15400.281
2022,9,DISTRITO FEDERAL,GLP,REGIÃO CENTRO-OESTE,14413.277
2022,10,DISTRITO FEDERAL,GLP,REGIÃO CENTRO-OESTE,14559.712
2022,3,DISTRITO FEDERAL,GLP,REGIÃO CENTRO-OESTE,14761.355
2022,9,PERNAMBUCO,GLP,REGIÃO NORDESTE,46845.192
2022,10,PERNAMBUCO,GLP,REGIÃO NORDESTE,44765.152
2022,11,PERNAMBUCO,GLP,REGIÃO NORDESTE,43060.918
2022,3,SERGIPE,GLP,REGIÃO NORDESTE,11148.085
2022,2,SERGIPE,GLP,REGIÃO NORDESTE,9349.371
2022,1,SERGIPE,GLP,REGIÃO NORDESTE,9616.697
2022,12,ALAGOAS,GLP,REGIÃO NORDESTE,16367.77
2022,11,ALAGOAS,GLP,REGIÃO NORDESTE,14434.687
2022,10,ALAGOAS,GLP,REGIÃO NORDESTE,15065.754
2022,9,ALAGOAS,GLP,REGIÃO NORDESTE,15330.721
2022,8,ALAGOAS,GLP,REGIÃO NORDESTE,16098.754
2022,6,ALAGOAS,GLP,REGIÃO NORDESTE,14900.382
2022,5,ALAGOAS,GLP,REGIÃO NORDESTE,14694.042
2022,5,SERGIPE,GLP,REGIÃO NORDESTE,10908.951
2022,4,ALAGOAS,GLP,REGIÃO NORDESTE,13765.529
2022,2,ALAGOAS,GLP,REGIÃO NORDESTE,13405.572
2022,1,ALAGOAS,GLP,REGIÃO NORDESTE,13648.188
2022,12,PERNAMBUCO,GLP,REGIÃO NORDESTE,48692.467
2022,11,DISTRITO FEDERAL,GLP,REGIÃO CENTRO-OESTE,14567.605
2022,12,DISTRITO FEDERAL,GLP,REGIÃO CENTRO-OESTE,15569.736
2022,2,DISTRITO FEDERAL,GLP,REGIÃO CENTRO-OESTE,13979.788
2022,8,MATO GROSSO,GLP,REGIÃO CENTRO-OESTE,20977.031
2022,8,MATO GROSSO DO SUL,GLP,REGIÃO CENTRO-OESTE,16263.712
2022,9,MATO GROSSO DO SUL,GLP,REGIÃO CENTRO-OESTE,15594.841
2022,10,MATO GROSSO DO SUL,GLP,REGIÃO CENTRO-OESTE,14409.859
2022,11,MATO GROSSO DO SUL,GLP,REGIÃO CENTRO-OESTE,15132.337
2022,12,MATO GROSSO DO SUL,GLP,REGIÃO CENTRO-OESTE,14666.882
2022,1,MATO GROSSO,GLP,REGIÃO CENTRO-OESTE,18747.779
2022,7,MATO GROSSO DO SUL,GLP,REGIÃO CENTRO-OESTE,14805.371
2022,2,MATO GROSSO,GLP,REGIÃO CENTRO-OESTE,19652.56
2022,4,MATO GROSSO,GLP,REGIÃO CENTRO-OESTE,18503.958
2022,9,MATO GROSSO,GLP,REGIÃO CENTRO-OESTE,19482.6
2022,2,ESPÍRITO SANTO,GLP,REGIÃO SUDESTE,20796.81
2022,1,ESPÍRITO SANTO,GLP,REGIÃO SUDESTE,20723.123
2022,12,MINAS GERAIS,GLP,REGIÃO SUDESTE,110594.765
2022,11,MINAS GERAIS,GLP,REGIÃO SUDESTE,104987.699
2022,3,MATO GROSSO,GLP,REGIÃO CENTRO-OESTE,21938.203
2022,6,MATO GROSSO DO SUL,GLP,REGIÃO CENTRO-OESTE,15882.781
2022,5,MATO GROSSO,GLP,REGIÃO CENTRO-OESTE,20254.013
2022,5,MATO GROSSO DO SUL,GLP,REGIÃO CENTRO-OESTE,15861.859
2022,7,MATO GROSSO,GLP,REGIÃO CENTRO-OESTE,19337.538
2022,6,MATO GROSSO,GLP,REGIÃO CENTRO-OESTE,20269.848
2022,4,MATO GROSSO DO SUL,GLP,REGIÃO CENTRO-OESTE,14089.92
2022,5,RIO GRANDE DO SUL,GLP,REGIÃO SUL,74129.216
2022,6,RIO GRANDE DO SUL,GLP,REGIÃO SUL,76587.404
2022,7,RIO GRANDE DO SUL,GLP,REGIÃO SUL,71390.404
2022,8,RIO GRANDE DO SUL,GLP,REGIÃO SUL,78189.777
2022,4,RIO GRANDE DO SUL,GLP,REGIÃO SUL,64094.147
2022,10,RIO GRANDE DO SUL,GLP,REGIÃO SUL,68752.292
2022,11,RIO GRANDE DO SUL,GLP,REGIÃO SUL,68340.986
2022,12,RIO GRANDE DO SUL,GLP,REGIÃO SUL,63567.279
2022,3,MATO GROSSO DO SUL,GLP,REGIÃO CENTRO-OESTE,15409.359
2022,1,MATO GROSSO DO SUL,GLP,REGIÃO CENTRO-OESTE,13103.187
2022,9,RIO GRANDE DO SUL,GLP,REGIÃO SUL,70610.938
2022,2,MATO GROSSO DO SUL,GLP,REGIÃO CENTRO-OESTE,13636.005
2022,12,DISTRITO FEDERAL,ÓLEO DIESEL,REGIÃO CENTRO-OESTE,33332.131
2022,1,SERGIPE,ÓLEO DIESEL,REGIÃO NORDESTE,26304.526
2022,5,MINAS GERAIS,ÓLEO DIESEL,REGIÃO SUDESTE,673634.84
2022,1,RONDÔNIA,ÓLEO DIESEL,REGIÃO NORTE,105507.476
2022,2,RONDÔNIA,ÓLEO DIESEL,REGIÃO NORTE,112327.71
2022,3,RONDÔNIA,ÓLEO DIESEL,REGIÃO NORTE,109650.29
2022,4,RONDÔNIA,ÓLEO DIESEL,REGIÃO NORTE,69955.449
2022,5,RONDÔNIA,ÓLEO DIESEL,REGIÃO NORTE,77155.506
2022,6,RONDÔNIA,ÓLEO DIESEL,REGIÃO NORTE,74787.895
2022,7,RONDÔNIA,ÓLEO DIESEL,REGIÃO NORTE,83634.303
2022,8,ACRE,ÓLEO DIESEL,REGIÃO NORTE,15840.9
2022,8,RONDÔNIA,ÓLEO DIESEL,REGIÃO NORTE,84054.542
2022,10,RONDÔNIA,ÓLEO DIESEL,REGIÃO NORTE,74392.498
2022,11,RONDÔNIA,ÓLEO DIESEL,REGIÃO NORTE,65717.583
2022,12,RONDÔNIA,ÓLEO DIESEL,REGIÃO NORTE,70424.906
2022,1,ACRE,ÓLEO DIESEL,REGIÃO NORTE,12386.5
2022,2,ACRE,ÓLEO DIESEL,REGIÃO NORTE,11997.1
2022,3,ACRE,ÓLEO DIESEL,REGIÃO NORTE,13213.1
2022,4,ACRE,ÓLEO DIESEL,REGIÃO NORTE,12121.0
2022,9,RONDÔNIA,ÓLEO DIESEL,REGIÃO NORTE,75322.827
2022,5,ACRE,ÓLEO DIESEL,REGIÃO NORTE,13561.9
2022,10,ACRE,ÓLEO DIESEL,REGIÃO NORTE,15650.0
2022,1,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,111305.908
2022,8,TOCANTINS,ÓLEO DIESEL,REGIÃO NORTE,116450.4
2022,9,TOCANTINS,ÓLEO DIESEL,REGIÃO NORTE,111779.7
2022,10,TOCANTINS,ÓLEO DIESEL,REGIÃO NORTE,113765.3
2022,11,TOCANTINS,ÓLEO DIESEL,REGIÃO NORTE,102877.2
2022,11,ACRE,ÓLEO DIESEL,REGIÃO NORTE,15033.5
2022,12,TOCANTINS,ÓLEO DIESEL,REGIÃO NORTE,92989.0
2022,2,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,111009.307
2022,1,RIO GRANDE DO NORTE,ÓLEO DIESEL,REGIÃO NORDESTE,35815.0
2022,3,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,125781.324
2022,5,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,122524.005
2022,6,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,127057.514
2022,7,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,139600.57
2022,8,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,148308.703
2022,9,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,145649.942
2022,10,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,139228.683
2022,11,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,133530.942
2022,4,MARANHÃO,ÓLEO DIESEL,REGIÃO NORDESTE,111437.692
2022,6,ACRE,ÓLEO DIESEL,REGIÃO NORTE,14054.2
2022,7,ACRE,ÓLEO DIESEL,REGIÃO NORTE,14711.9
2022,9,ACRE,ÓLEO DIESEL,REGIÃO NORTE,16044.5
2022,6,RIO GRANDE DO SUL,ÓLEO DIESEL,REGIÃO SUL,277040.016
2022,7,RIO GRANDE DO SUL,ÓLEO DIESEL,REGIÃO SUL,282832.964
2022,8,RIO GRANDE DO SUL,ÓLEO DIESEL,REGIÃO SUL,325232.802
2022,11,PARANÁ,ÓLEO DIESEL,REGIÃO SUL,496822.02
2022,9,RIO GRANDE DO SUL,ÓLEO DIESEL,REGIÃO SUL,322413.978
2022,10,PARANÁ,ÓLEO DIESEL,REGIÃO SUL,521580.226
2022,8,PARANÁ,ÓLEO DIESEL,REGIÃO SUL,551229.409
