data,estado,produto,preco_medio,preco_min,preco_max,n_postos
2026-01-03,RO,gasolina_c,6.85,6.69,7.89,40
2026-01-03,RO,hidratado,5.41,5.18,5.59,24
2026-01-03,RR,gasolina_c,6.7,6.7,6.7,13
2026-01-03,RR,hidratado,5.29,5.29,5.34,7
2026-01-03,RS,gasolina_c,6.21,5.74,7.26,334
2026-01-03,RS,hidratado,4.86,4.39,5.99,155
2026-01-03,SC,gasolina_c,6.3,6.09,6.59,109
2026-01-03,SC,hidratado,4.77,4.39,5.49,75
2026-01-03,SE,gasolina_c,6.51,6.32,6.59,31
2026-01-03,SE,hidratado,4.81,4.7,4.99,15
2026-01-03,SP,gasolina_c,6.07,5.09,9.19,1024
2026-01-03,SP,hidratado,4.28,3.59,5.99,1007
2026-01-03,TO,gasolina_c,6.66,6.39,6.79,17
2026-01-03,TO,hidratado,5.04,4.69,5.9,12
2026-01-10,AC,gasolina_c,7.24,6.79,7.39,10
2026-01-10,AC,hidratado,5.21,5.1,5.29,9
2026-01-10,AL,gasolina_c,6.03,5.57,6.99,58
2026-01-10,AL,hidratado,4.76,4.25,5.49,51
2026-01-10,AM,gasolina_c,7.02,6.97,8.29,47
2026-01-10,AM,hidratado,5.49,5.47,5.59,31
2026-01-10,BA,gasolina_c,6.41,5.89,6.99,217
2026-01-10,BA,hidratado,4.83,4.33,5.89,195
2026-01-10,CE,gasolina_c,6.17,5.65,6.7,145
2026-01-10,CE,hidratado,4.77,4.26,5.88,129
2026-01-10,DF,gasolina_c,6.49,6.09,6.59,48
2026-01-10,DF,hidratado,4.86,4.47,4.99,33
2026-01-10,ES,gasolina_c,6.38,6.05,7.14,102
2026-01-10,ES,hidratado,4.68,4.35,5.29,69
2026-01-10,GO,gasolina_c,6.44,5.69,6.69,163
2026-01-10,GO,hidratado,5.05,3.99,5.27,156
2026-01-10,MA,gasolina_c,5.94,5.58,6.99,88
2026-01-10,MA,hidratado,4.75,4.59,5.69,56
2026-01-10,MG,gasolina_c,6.18,5.29,6.79,415
2026-01-10,MG,hidratado,4.58,4.17,5.09,388
2026-01-10,MS,gasolina_c,6.03,5.65,6.85,44
2026-01-10,MS,hidratado,4.05,3.85,4.97,23
2026-01-10,MT,gasolina_c,6.44,5.85,6.89,78
2026-01-10,MT,hidratado,4.58,3.79,4.69,78
2026-01-10,PA,gasolina_c,6.27,5.45,7.09,98
2026-01-10,PA,hidratado,4.78,4.37,5.55,43
2026-01-10,PB,gasolina_c,5.98,5.87,6.19,57
2026-01-10,PB,hidratado,4.37,4.19,4.99,44
2026-01-10,PE,gasolina_c,6.38,5.73,7.69,169
2026-01-10,PE,hidratado,4.55,3.99,6.49,143
2026-01-10,PI,gasolina_c,5.91,5.69,6.39,59
2026-01-10,PI,hidratado,4.57,4.35,5.1,41
2026-01-10,PR,gasolina_c,6.53,5.69,7.09,256
2026-01-10,PR,hidratado,4.6,3.89,5.09,255
2026-01-10,RJ,gasolina_c,6.21,5.49,7.79,280
2026-01-10,RJ,hidratado,4.8,4.19,6.39,245
2026-01-10,RN,gasolina_c,6.35,5.59,6.79,36
2026-01-10,RN,hidratado,5.13,4.35,5.6,32
2026-01-10,RO,gasolina_c,6.96,6.59,7.89,55
2026-01-10,RO,hidratado,5.46,4.99,5.89,29
2026-01-10,RR,gasolina_c,6.7,6.7,6.7,13
2026-01-10,RR,hidratado,5.3,5.29,5.34,5
2026-01-10,RS,gasolina_c,6.35,5.74,7.39,334
2026-01-10,RS,hidratado,4.91,4.39,6.39,154
2026-01-10,SC,gasolina_c,6.41,5.99,6.84,124
2026-01-10,SC,hidratado,4.85,4.49,5.49,81
2026-01-10,SE,gasolina_c,6.5,6.32,6.59,29
2026-01-10,SE,hidratado,4.8,4.7,4.99,14
2026-01-10,SP,gasolina_c,6.13,5.09,9.29,1117
2026-01-10,SP,hidratado,4.32,3.69,6.14,1106
2026-01-10,TO,gasolina_c,6.55,5.97,6.99,39
2026-01-10,TO,hidratado,5.11,4.59,5.9,34
2026-01-17,AC,gasolina_c,7.38,6.89,7.99,14
2026-01-17,AC,hidratado,5.25,5.1,6.08,11
2026-01-17,AL,gasolina_c,6.03,5.54,6.99,59
2026-01-17,AL,hidratado,4.66,4.25,5.49,48
2026-01-17,AM,gasolina_c,7.01,6.77,8.29,55
2026-01-17,AM,hidratado,5.49,5.39,5.59,38
2026-01-17,BA,gasolina_c,6.42,5.93,6.99,211
2026-01-17,BA,hidratado,4.84,4.35,5.89,184
2026-01-17,CE,gasolina_c,6.18,5.65,6.77,131
2026-01-17,CE,hidratado,4.79,4.35,5.88,115
2026-01-17,DF,gasolina_c,6.51,6.08,6.59,48
2026-01-17,DF,hidratado,4.85,4.47,5.03,22
2026-01-17,ES,gasolina_c,6.34,5.99,6.79,90
2026-01-17,ES,hidratado,4.71,4.35,5.09,57
2026-01-17,GO,gasolina_c,6.44,5.54,6.87,175
2026-01-17,GO,hidratado,5.03,3.99,5.57,173
2026-01-17,MA,gasolina_c,5.91,5.55,6.99,92
2026-01-17,MA,hidratado,4.76,4.49,5.69,55
2026-01-17,MG,gasolina_c,6.21,5.39,6.76,449
2026-01-17,MG,hidratado,4.68,4.09,5.19,417
2026-01-17,MS,gasolina_c,6.07,5.65,6.85,53
2026-01-17,MS,hidratado,4.14,3.89,4.97,28
2026-01-17,MT,gasolina_c,6.45,5.85,6.89,65
2026-01-17,MT,hidratado,4.58,3.9,4.71,66
2026-01-17,PA,gasolina_c,6.25,5.54,7.09,106
2026-01-17,PA,hidratado,4.82,4.37,5.55,46
2026-01-17,PB,gasolina_c,6.01,5.77,6.19,57
2026-01-17,PB,hidratado,4.4,4.18,4.99,45
2026-01-17,PE,gasolina_c,6.57,5.89,7.69,188
2026-01-17,PE,hidratado,4.92,4.09,6.49,162
2026-01-17,PI,gasolina_c,5.91,5.65,6.39,59
2026-01-17,PI,hidratado,4.6,4.34,5.2,43
2026-01-17,PR,gasolina_c,6.64,5.69,7.09,271
2026-01-17,PR,hidratado,4.66,3.99,5.09,271
2026-01-17,RJ,gasolina_c,6.24,5.49,7.79,308
2026-01-17,RJ,hidratado,4.84,4.09,5.99,264
2026-01-17,RN,gasolina_c,6.57,6.0,6.79,46
2026-01-17,RN,hidratado,5.44,4.35,5.6,45
2026-01-17,RO,gasolina_c,6.97,6.54,7.89,51
2026-01-17,RO,hidratado,5.5,4.99,5.99,25
2026-01-17,RR,gasolina_c,6.85,6.7,6.95,13
2026-01-17,RR,hidratado,5.29,5.29,5.34,7
2026-01-17,RS,gasolina_c,6.34,5.76,7.39,330
2026-01-17,RS,hidratado,4.94,4.39,6.39,153
2026-01-17,SC,gasolina_c,6.56,5.99,6.89,171
2026-01-17,SC,hidratado,4.92,4.49,5.55,113
2026-01-17,SE,gasolina_c,6.5,6.32,6.59,32
2026-01-17,SE,hidratado,4.8,4.7,4.99,17
2026-01-17,SP,gasolina_c,6.16,5.09,9.29,1157
2026-01-17,SP,hidratado,4.36,3.69,5.99,1140
2026-01-17,TO,gasolina_c,6.5,5.97,6.79,28
2026-01-17,TO,hidratado,5.12,4.59,5.9,22
2026-01-24,AC,gasolina_c,7.35,6.79,7.99,16
2026-01-24,AC,hidratado,5.25,5.1,6.08,13
2026-01-24,AL,gasolina_c,5.99,5.49,6.99,59
2026-01-24,AL,hidratado,4.74,4.39,5.59,48
2026-01-24,AM,gasolina_c,7.01,6.77,8.29,55
2026-01-24,AM,hidratado,5.49,5.39,5.59,38
2026-01-24,BA,gasolina_c,6.45,5.89,7.1,221
2026-01-24,BA,hidratado,4.92,4.35,5.89,192
2026-01-24,CE,gasolina_c,6.25,5.65,6.95,143
2026-01-24,CE,hidratado,4.87,4.35,5.69,132
2026-01-24,DF,gasolina_c,6.51,6.15,6.59,49
2026-01-24,DF,hidratado,4.82,4.47,5.03,22
2026-01-24,ES,gasolina_c,6.32,5.89,6.79,87
2026-01-24,ES,hidratado,4.74,4.39,5.59,61
2026-01-24,GO,gasolina_c,6.43,5.44,6.69,183
2026-01-24,GO,hidratado,5.03,4.09,5.27,180
2026-01-24,MA,gasolina_c,5.91,5.55,6.99,94
2026-01-24,MA,hidratado,4.85,4.49,5.69,53
2026-01-24,MG,gasolina_c,6.21,5.39,6.79,455
2026-01-24,MG,hidratado,4.66,4.09,5.23,428
2026-01-24,MS,gasolina_c,6.08,5.69,6.89,53
2026-01-24,MS,hidratado,4.2,3.93,4.99,31
2026-01-24,MT,gasolina_c,6.4,5.84,6.69,70
2026-01-24,MT,hidratado,4.55,3.95,4.69,71
2026-01-24,PA,gasolina_c,6.27,5.59,7.09,97
2026-01-24,PA,hidratado,4.85,4.37,5.55,46
2026-01-24,PB,gasolina_c,6.01,5.77,6.19,62
2026-01-24,PB,hidratado,4.42,4.19,4.99,51
2026-01-24,PE,gasolina_c,6.62,5.87,7.69,155
2026-01-24,PE,hidratado,4.94,4.2,6.49,130
2026-01-24,PI,gasolina_c,5.93,5.69,6.39,59
2026-01-24,PI,hidratado,4.61,4.34,5.2,42
2026-01-24,PR,gasolina_c,6.64,5.69,7.09,272
2026-01-24,PR,hidratado,4.67,3.99,5.19,266
2026-01-24,RJ,gasolina_c,6.26,5.49,7.79,301
2026-01-24,RJ,hidratado,4.89,4.09,5.78,259
2026-01-24,RN,gasolina_c,6.57,6.44,6.79,52
2026-01-24,RN,hidratado,5.44,4.99,5.6,46
2026-01-24,RO,gasolina_c,6.97,6.59,7.89,52
2026-01-24,RO,hidratado,5.48,4.99,5.99,30
2026-01-24,RR,gasolina_c,6.95,6.95,6.95,13
2026-01-24,RR,hidratado,5.29,5.29,5.34,7
2026-01-24,RS,gasolina_c,6.33,5.79,7.39,344
2026-01-24,RS,hidratado,4.98,4.09,6.39,165
2026-01-24,SC,gasolina_c,6.56,5.99,6.89,162
2026-01-24,SC,hidratado,4.98,4.39,5.55,110
2026-01-24,SE,gasolina_c,6.52,6.32,6.59,32
2026-01-24,SE,hidratado,4.84,4.7,4.99,16
2026-01-24,SP,gasolina_c,6.17,5.28,9.29,1151
2026-01-24,SP,hidratado,4.42,3.69,5.99,1145
2026-01-24,TO,gasolina_c,6.52,5.81,6.79,28
2026-01-24,TO,hidratado,5.15,4.59,5.9,22
2026-01-31,AC,gasolina_c,7.22,6.79,7.39,13
2026-01-31,AC,hidratado,5.19,5.08,5.29,11
2026-01-31,AL,gasolina_c,6.08,5.49,6.99,59
2026-01-31,AL,hidratado,4.86,4.49,5.59,49
2026-01-31,AM,gasolina_c,7.01,6.77,8.29,55
2026-01-31,AM,hidratado,5.49,5.39,5.59,38
2026-01-31,AP,gasolina_c,6.2,6.15,6.25,2
2026-01-31,BA,gasolina_c,6.48,5.93,6.99,216
2026-01-31,BA,hidratado,5.01,4.35,5.89,187
2026-01-31,CE,gasolina_c,6.47,5.09,6.77,118
2026-01-31,CE,hidratado,5.02,4.47,5.62,104
2026-01-31,DF,gasolina_c,6.3,5.97,6.59,49
2026-01-31,DF,hidratado,4.71,4.47,5.03,23
2026-01-31,ES,gasolina_c,6.29,5.95,6.79,85
2026-01-31,ES,hidratado,4.76,4.45,5.18,56
2026-01-31,GO,gasolina_c,6.43,5.57,6.79,163
2026-01-31,GO,hidratado,5.04,4.27,5.34,160
2026-01-31,MA,gasolina_c,5.89,5.47,6.99,84
2026-01-31,MA,hidratado,4.83,4.59,5.69,50
2026-01-31,MG,gasolina_c,6.19,5.49,6.76,477
2026-01-31,MG,hidratado,4.69,4.14,5.19,445
2026-01-31,MS,gasolina_c,6.1,5.69,6.95,60
2026-01-31,MS,hidratado,4.25,3.96,4.97,34
2026-01-31,MT,gasolina_c,6.39,5.79,6.89,60
2026-01-31,MT,hidratado,4.51,3.95,4.74,59
2026-01-31,PA,gasolina_c,6.31,5.59,7.1,103
2026-01-31,PA,hidratado,4.87,4.37,5.55,44
2026-01-31,PB,gasolina_c,6.0,5.77,6.19,64
2026-01-31,PB,hidratado,4.44,4.29,4.99,52
2026-01-31,PE,gasolina_c,6.57,5.85,7.69,181
2026-01-31,PE,hidratado,4.94,4.2,6.49,158
2026-01-31,PI,gasolina_c,5.93,5.69,6.25,59
2026-01-31,PI,hidratado,4.63,4.38,5.2,42
2026-01-31,PR,gasolina_c,6.63,5.69,7.09,288
2026-01-31,PR,hidratado,4.68,3.99,5.19,285
2026-01-31,RJ,gasolina_c,6.24,5.49,7.79,307
2026-01-31,RJ,hidratado,4.93,4.09,5.69,265
2026-01-31,RN,gasolina_c,6.58,6.4,6.79,44
2026-01-31,RN,hidratado,5.44,4.99,5.6,40
2026-01-31,RO,gasolina_c,6.95,6.54,7.89,52
2026-01-31,RO,hidratado,5.48,4.99,5.99,31
2026-01-31,RR,gasolina_c,6.95,6.95,6.95,13
2026-01-31,RR,hidratado,5.29,5.29,5.34,7
2026-01-31,RS,gasolina_c,6.31,5.79,7.39,328
2026-01-31,RS,hidratado,5.0,4.55,6.39,155
2026-01-31,SC,gasolina_c,6.55,5.99,6.89,169
2026-01-31,SC,hidratado,4.94,4.54,5.55,108
2026-01-31,SE,gasolina_c,6.51,6.32,6.59,31
2026-01-31,SE,hidratado,4.84,4.7,4.99,18
2026-01-31,SP,gasolina_c,6.18,5.28,9.29,1195
2026-01-31,SP,hidratado,4.46,3.83,5.99,1184
2026-01-31,TO,gasolina_c,6.48,5.81,6.79,28
2026-01-31,TO,hidratado,5.14,4.59,5.9,22
2026-02-07,AC,gasolina_c,7.39,6.94,7.99,12
2026-02-07,AC,hidratado,5.23,5.08,6.08,10
2026-02-07,AL,gasolina_c,6.02,5.44,6.99,59
2026-02-07,AL,hidratado,4.86,4.49,5.59,49
2026-02-07,AM,gasolina_c,7.01,6.77,8.29,53
2026-02-07,AM,hidratado,5.49,5.39,5.59,35
2026-02-07,AP,gasolina_c,6.09,5.95,6.25,11
2026-02-07,AP,hidratado,5.89,5.89,5.89,1
2026-02-07,BA,gasolina_c,6.36,5.89,6.99,195
2026-02-07,BA,hidratado,4.93,4.35,5.89,170
2026-02-07,CE,gasolina_c,6.46,5.7,6.79,124
2026-02-07,CE,hidratado,5.02,4.47,5.62,109
2026-02-07,DF,gasolina_c,6.2,5.83,6.59,49
2026-02-07,DF,hidratado,4.63,4.35,5.27,23
2026-02-07,ES,gasolina_c,6.22,5.87,6.69,76
2026-02-07,ES,hidratado,4.76,4.45,5.18,48
2026-02-07,GO,gasolina_c,6.4,5.39,6.69,156
2026-02-07,GO,hidratado,5.04,4.19,5.29,151
2026-02-07,MA,gasolina_c,5.87,5.5,6.99,89
2026-02-07,MA,hidratado,4.85,4.59,5.69,53
2026-02-07,MG,gasolina_c,6.16,5.68,6.76,445
2026-02-07,MG,hidratado,4.67,4.17,5.29,420
2026-02-07,MS,gasolina_c,6.1,5.65,6.99,59
2026-02-07,MS,hidratado,4.29,3.99,5.07,34
2026-02-07,MT,gasolina_c,6.41,5.79,6.89,73
2026-02-07,MT,hidratado,4.53,3.95,4.79,73
2026-02-07,PA,gasolina_c,6.29,5.33,7.09,100
2026-02-07,PA,hidratado,4.91,3.99,5.55,47
2026-02-07,PB,gasolina_c,5.95,5.73,6.19,66
2026-02-07,PB,hidratado,4.44,4.37,4.99,56
2026-02-07,PE,gasolina_c,6.53,5.85,7.59,171
2026-02-07,PE,hidratado,4.98,4.2,6.49,147
2026-02-07,PI,gasolina_c,5.92,5.69,6.39,55
2026-02-07,PI,hidratado,4.61,4.34,5.2,38
2026-02-07,PR,gasolina_c,6.61,5.69,7.09,259
2026-02-07,PR,hidratado,4.68,4.07,5.19,257
2026-02-07,RJ,gasolina_c,6.22,5.67,7.79,323
2026-02-07,RJ,hidratado,4.93,4.09,5.69,282
2026-02-07,RN,gasolina_c,6.57,6.44,6.79,50
2026-02-07,RN,hidratado,5.44,4.89,5.6,49
2026-02-07,RO,gasolina_c,6.93,6.54,7.2,48
2026-02-07,RO,hidratado,5.48,4.99,5.99,27
2026-02-07,RR,gasolina_c,6.95,6.95,6.95,13
2026-02-07,RR,hidratado,5.29,5.29,5.34,7
2026-02-07,RS,gasolina_c,6.27,5.85,7.39,317
2026-02-07,RS,hidratado,5.03,4.55,6.83,137
2026-02-07,SC,gasolina_c,6.54,5.99,6.89,163
2026-02-07,SC,hidratado,4.93,4.54,5.55,110
2026-02-07,SE,gasolina_c,6.51,6.32,6.58,25
2026-02-07,SE,hidratado,4.81,4.7,4.99,13
2026-02-07,SP,gasolina_c,6.2,5.28,9.29,1172
2026-02-07,SP,hidratado,4.47,3.89,5.99,1159
2026-02-07,TO,gasolina_c,6.54,5.81,6.79,34
2026-02-07,TO,hidratado,5.27,4.75,5.9,29
2026-02-14,AC,gasolina_c,7.16,6.79,7.39,9
2026-02-14,AC,hidratado,5.16,5.08,5.29,8
2026-02-14,AL,gasolina_c,6.02,5.44,6.99,59
2026-02-14,AL,hidratado,4.78,4.39,5.59,52
2026-02-14,AM,gasolina_c,7.0,6.77,8.29,55
2026-02-14,AM,hidratado,5.49,5.39,5.59,39
2026-02-14,AP,gasolina_c,6.08,5.95,6.25,8
2026-02-14,BA,gasolina_c,6.36,5.85,6.99,236
2026-02-14,BA,hidratado,4.91,4.35,5.89,205
2026-02-14,CE,gasolina_c,6.48,5.7,6.77,119
2026-02-14,CE,hidratado,5.02,4.57,5.62,107
2026-02-14,DF,gasolina_c,6.44,6.14,6.89,49
2026-02-14,DF,hidratado,5.1,4.74,5.17,20
2026-02-14,ES,gasolina_c,6.29,5.87,7.29,83
2026-02-14,ES,hidratado,4.81,4.45,5.19,55
2026-02-14,GO,gasolina_c,6.38,5.39,6.69,160
2026-02-14,GO,hidratado,5.03,4.15,5.39,154
2026-02-14,MA,gasolina_c,5.88,5.45,6.99,84
2026-02-14,MA,hidratado,4.89,4.69,5.69,54
2026-02-14,MG,gasolina_c,6.13,5.59,6.76,455
2026-02-14,MG,hidratado,4.65,4.19,5.29,429
2026-02-14,MS,gasolina_c,6.06,5.65,6.95,48
2026-02-14,MS,hidratado,4.25,4.03,5.07,26
2026-02-14,MT,gasolina_c,6.42,5.79,6.89,77
2026-02-14,MT,hidratado,4.67,3.95,4.79,77
2026-02-14,PA,gasolina_c,6.23,5.6,7.09,91
2026-02-14,PA,hidratado,4.92,4.49,5.55,45
2026-02-14,PB,gasolina_c,5.93,5.67,6.19,64
2026-02-14,PB,hidratado,4.44,4.31,4.99,53
2026-02-14,PE,gasolina_c,6.51,5.85,7.69,185
2026-02-14,PE,hidratado,5.18,4.2,6.49,157
2026-02-14,PI,gasolina_c,5.94,5.69,6.39,51
2026-02-14,PI,hidratado,4.63,4.44,5.22,36
2026-02-14,PR,gasolina_c,6.58,5.69,7.09,282
2026-02-14,PR,hidratado,4.69,4.07,5.19,279
2026-02-14,RJ,gasolina_c,6.25,5.59,7.79,328
2026-02-14,RJ,hidratado,4.97,4.19,5.75,283
2026-02-14,RN,gasolina_c,6.56,6.39,6.79,45
2026-02-14,RN,hidratado,5.42,4.99,5.6,44
2026-02-14,RO,gasolina_c,6.95,6.48,7.89,50
2026-02-14,RO,hidratado,5.5,5.13,5.99,28
2026-02-14,RR,gasolina_c,6.94,6.85,6.95,13
2026-02-14,RR,hidratado,5.29,5.29,5.34,7
2026-02-14,RS,gasolina_c,6.27,5.69,7.39,319
2026-02-14,RS,hidratado,5.04,4.57,6.83,143
2026-02-14,SC,gasolina_c,6.54,5.59,6.89,148
2026-02-14,SC,hidratado,4.94,4.54,5.54,100
2026-02-14,SE,gasolina_c,6.51,6.39,6.59,40
2026-02-14,SE,hidratado,4.87,4.7,4.99,25
2026-02-14,SP,gasolina_c,6.17,5.28,9.29,1198
2026-02-14,SP,hidratado,4.46,3.86,5.99,1186
2026-02-14,TO,gasolina_c,6.53,5.81,6.79,28
2026-02-14,TO,hidratado,5.23,4.75,5.9,22
2026-02-21,AC,gasolina_c,7.3,6.79,7.99,14
2026-02-21,AC,hidratado,5.22,5.08,6.08,12
2026-02-21,AL,gasolina_c,6.24,5.89,6.99,59
2026-02-21,AL,hidratado,5.12,4.69,5.59,49
2026-02-21,AM,gasolina_c,7.0,6.69,8.29,55
2026-02-21,AM,hidratado,5.48,5.19,5.59,41
2026-02-21,AP,gasolina_c,6.08,5.95,6.25,10
2026-02-21,BA,gasolina_c,6.35,5.74,6.99,231
2026-02-21,BA,hidratado,4.89,4.39,5.89,201
2026-02-21,CE,gasolina_c,6.47,5.7,6.69,131
2026-02-21,CE,hidratado,5.02,4.57,5.62,112
2026-02-21,DF,gasolina_c,6.32,5.99,6.46,49
2026-02-21,DF,hidratado,5.0,4.47,5.17,33
2026-02-21,ES,gasolina_c,6.21,5.88,6.79,88
2026-02-21,ES,hidratado,4.78,4.45,5.49,60
2026-02-21,GO,gasolina_c,6.38,5.44,6.69,169
2026-02-21,GO,hidratado,5.0,4.04,5.29,163
2026-02-21,MA,gasolina_c,5.9,5.47,6.99,92
2026-02-21,MA,hidratado,4.88,4.19,5.69,47
2026-02-21,MG,gasolina_c,6.17,5.39,6.88,444
2026-02-21,MG,hidratado,4.68,4.19,5.29,420
2026-02-21,MS,gasolina_c,6.05,5.69,6.95,50
2026-02-21,MS,hidratado,4.25,4.03,5.07,29
2026-02-21,MT,gasolina_c,6.42,5.79,6.89,77
2026-02-21,MT,hidratado,4.67,4.09,4.79,77
2026-02-21,PA,gasolina_c,6.16,5.33,7.1,80
2026-02-21,PA,hidratado,4.97,4.49,5.55,32
2026-02-21,PB,gasolina_c,5.95,5.77,6.14,58
2026-02-21,PB,hidratado,4.46,4.37,4.99,50
2026-02-21,PE,gasolina_c,6.52,5.85,7.69,181
2026-02-21,PE,hidratado,5.19,4.49,6.49,159
2026-02-21,PI,gasolina_c,5.95,5.69,6.25,59
2026-02-21,PI,hidratado,4.64,4.45,5.2,43
2026-02-21,PR,gasolina_c,6.57,5.45,7.09,279
2026-02-21,PR,hidratado,4.69,4.07,5.19,278
2026-02-21,RJ,gasolina_c,6.26,5.59,7.79,327
2026-02-21,RJ,hidratado,4.99,4.49,5.77,276
2026-02-21,RN,gasolina_c,6.55,6.45,6.79,31
2026-02-21,RN,hidratado,5.41,4.99,5.6,30
2026-02-21,RO,gasolina_c,6.94,6.48,7.89,52
2026-02-21,RO,hidratado,5.48,4.89,5.99,30
2026-02-21,RR,gasolina_c,6.95,6.95,6.95,13
2026-02-21,RR,hidratado,5.29,5.29,5.34,7
2026-02-21,RS,gasolina_c,6.26,5.58,7.39,329
2026-02-21,RS,hidratado,5.04,4.55,6.83,152
2026-02-21,SC,gasolina_c,6.5,5.59,6.89,150
2026-02-21,SC,hidratado,4.94,4.49,5.79,101
2026-02-21,SE,gasolina_c,6.45,6.39,6.58,23
2026-02-21,SE,hidratado,4.9,4.7,4.99,13
2026-02-21,SP,gasolina_c,6.16,5.28,9.29,1198
2026-02-21,SP,hidratado,4.46,3.59,5.99,1193
2026-02-21,TO,gasolina_c,6.45,5.81,6.79,28
2026-02-21,TO,hidratado,5.19,4.75,5.9,22
2026-02-28,AC,gasolina_c,7.97,7.97,7.99,4
2026-02-28,AC,hidratado,5.99,5.95,6.08,3
2026-02-28,AL,gasolina_c,6.31,6.09,6.99,59
2026-02-28,AL,hidratado,5.12,4.69,5.59,49
2026-02-28,AM,gasolina_c,6.97,6.59,8.29,55
2026-02-28,AM,hidratado,5.49,5.35,5.59,38
2026-02-28,AP,gasolina_c,6.08,5.95,6.25,11
2026-02-28,AP,hidratado,5.89,5.89,5.89,1
2026-02-28,BA,gasolina_c,6.33,5.74,6.99,233
2026-02-28,BA,hidratado,4.88,4.35,5.89,204
2026-02-28,CE,gasolina_c,6.42,5.7,6.69,137
2026-02-28,CE,hidratado,4.99,4.57,5.69,121
2026-02-28,DF,gasolina_c,6.21,5.85,6.47,49
2026-02-28,DF,hidratado,4.93,4.6,5.15,23
2026-02-28,ES,gasolina_c,6.18,5.87,6.79,77
2026-02-28,ES,hidratado,4.75,4.49,5.18,50
2026-02-28,GO,gasolina_c,6.38,5.44,6.69,166
2026-02-28,GO,hidratado,4.98,4.04,5.34,160
2026-02-28,MA,gasolina_c,5.88,5.45,6.99,102
2026-02-28,MA,hidratado,4.86,4.59,5.99,56
2026-02-28,MG,gasolina_c,6.07,5.57,6.76,441
2026-02-28,MG,hidratado,4.62,4.17,5.19,416
2026-02-28,MS,gasolina_c,6.06,5.65,6.95,49
2026-02-28,MS,hidratado,4.26,4.03,5.07,26
2026-02-28,MT,gasolina_c,6.42,5.79,6.89,77
2026-02-28,MT,hidratado,4.66,4.09,4.79,77
2026-02-28,PA,gasolina_c,6.11,5.33,7.1,95
2026-02-28,PA,hidratado,4.89,4.49,5.55,41
2026-02-28,PB,gasolina_c,5.94,5.77,6.14,58
2026-02-28,PB,hidratado,4.45,4.36,4.99,52
2026-02-28,PE,gasolina_c,6.52,5.78,7.69,185
2026-02-28,PE,hidratado,5.18,4.2,6.49,162
2026-02-28,PI,gasolina_c,5.96,5.69,6.39,59
2026-02-28,PI,hidratado,4.64,4.44,5.2,40
2026-02-28,PR,gasolina_c,6.58,5.39,7.09,280
2026-02-28,PR,hidratado,4.69,4.05,5.19,280
2026-02-28,RJ,gasolina_c,6.25,5.49,7.79,329
2026-02-28,RJ,hidratado,4.98,4.29,5.69,283
2026-02-28,RN,gasolina_c,6.58,6.4,6.79,42
2026-02-28,RN,hidratado,5.44,4.99,5.59,39
2026-02-28,RO,gasolina_c,6.95,6.48,7.89,51
2026-02-28,RO,hidratado,5.48,4.89,5.99,28
2026-02-28,RR,gasolina_c,6.95,6.95,6.95,13
2026-02-28,RR,hidratado,5.29,5.29,5.34,7
2026-02-28,RS,gasolina_c,6.24,5.68,7.39,334
2026-02-28,RS,hidratado,5.03,4.37,6.83,151
2026-02-28,SC,gasolina_c,6.52,5.59,6.89,154
2026-02-28,SC,hidratado,4.95,4.59,5.79,104
2026-02-28,SE,gasolina_c,6.52,6.39,6.59,38
2026-02-28,SE,hidratado,4.88,4.7,4.99,24
2026-02-28,SP,gasolina_c,6.16,5.29,9.29,1208
2026-02-28,SP,hidratado,4.46,3.69,5.99,1196
2026-02-28,TO,gasolina_c,6.48,5.81,6.79,28
2026-02-28,TO,hidratado,5.22,4.75,5.9,23
2026-03-07,AC,gasolina_c,7.97,7.97,7.99,4
2026-03-07,AC,hidratado,5.99,5.95,6.08,3
2026-03-07,AL,gasolina_c,6.33,6.09,6.99,59
2026-03-07,AL,hidratado,5.13,4.68,5.59,50
2026-03-07,AM,gasolina_c,6.99,6.69,8.29,55
2026-03-07,AM,hidratado,5.49,5.35,5.59,38
2026-03-07,AP,gasolina_c,6.09,5.95,6.25,11
2026-03-07,AP,hidratado,5.89,5.89,5.89,1
2026-03-07,BA,gasolina_c,6.5,5.79,7.39,234
2026-03-07,BA,hidratado,5.0,4.44,5.99,208
2026-03-07,CE,gasolina_c,6.45,5.87,6.69,117
2026-03-07,CE,hidratado,5.0,4.57,5.62,102
2026-03-07,DF,gasolina_c,6.42,5.7,6.49,49
2026-03-07,DF,hidratado,5.07,4.55,5.15,23
2026-03-07,ES,gasolina_c,6.23,5.89,7.09,85
2026-03-07,ES,hidratado,4.8,4.45,5.3,57
2026-03-07,GO,gasolina_c,6.24,5.69,6.69,149
2026-03-07,GO,hidratado,4.71,3.97,5.29,142
2026-03-07,MA,gasolina_c,5.93,5.48,6.99,103
2026-03-07,MA,hidratado,4.87,4.19,5.99,53
2026-03-07,MG,gasolina_c,6.05,5.55,6.76,461
2026-03-07,MG,hidratado,4.61,4.25,5.19,437
2026-03-07,MS,gasolina_c,6.06,5.65,6.95,50
2026-03-07,MS,hidratado,4.26,4.03,5.07,29
2026-03-07,MT,gasolina_c,6.44,5.79,6.89,79
2026-03-07,MT,hidratado,4.63,3.99,4.79,78
2026-03-07,PA,gasolina_c,6.19,5.52,7.37,91
