data,vencimento,ajuste,volume,contratos_aberto,fonte_cid
2022-02-01,ETHc1,2920.0,170.0,,964525
2022-01-31,ETHc1,3179.0,20.0,,964525
2022-01-28,ETHc1,3210.0,11.0,,964525
2022-01-27,ETHc1,3210.0,11.0,,964525
2022-01-26,ETHc1,3215.0,11.0,,964525
2022-01-25,ETHc1,3215.0,11.0,,964525
2022-01-24,ETHc1,3215.0,15.0,,964525
2022-01-21,ETHc1,3275.0,23.0,,964525
2022-01-20,ETHc1,3275.0,52.0,,964525
2022-01-19,ETHc1,3275.0,52.0,,964525
2022-01-18,ETHc1,3275.0,42.0,,964525
2022-01-17,ETHc1,3275.0,42.0,,964525
2022-01-14,ETHc1,3275.0,42.0,,964525
2022-01-13,ETHc1,3290.0,34.0,,964525
2022-01-12,ETHc1,3340.0,10.0,,964525
2022-01-11,ETHc1,3385.0,101.0,,964525
2022-01-10,ETHc1,3350.0,140.0,,964525
2022-01-07,ETHc1,3340.0,15.0,,964525
2022-01-06,ETHc1,3350.0,16.0,,964525
2022-01-05,ETHc1,3325.0,50.0,,964525
2022-01-04,ETHc1,3326.0,50.0,,964525
2022-01-03,ETHc1,3350.0,25.0,,964525
2021-12-30,ETHc1,3403.0,,,964525
2021-12-29,ETHc1,3405.0,1.0,,964525
2021-12-28,ETHc1,3392.5,1.0,,964525
2021-12-27,ETHc1,3392.5,1.0,,964525
2021-12-23,ETHc1,3375.0,1.0,,964525
2021-12-22,ETHc1,3375.0,1.0,,964525
2021-12-21,ETHc1,3375.0,2.0,,964525
2021-12-20,ETHc1,3400.0,2.0,,964525
2021-12-17,ETHc1,3425.0,25.0,,964525
2021-12-16,ETHc1,3425.0,25.0,,964525
2021-12-15,ETHc1,3425.0,25.0,,964525
2021-12-14,ETHc1,3425.0,25.0,,964525
2021-12-13,ETHc1,3425.0,226.0,,964525
2021-12-10,ETHc1,3410.0,41.0,,964525
2021-12-09,ETHc1,3361.0,74.0,,964525
2021-12-08,ETHc1,3490.0,10.0,,964525
2021-12-07,ETHc1,3490.0,10.0,,964525
2021-12-06,ETHc1,3490.0,60.0,,964525
2021-12-03,ETHc1,3490.0,10.0,,964525
2021-12-02,ETHc1,3490.0,55.0,,964525
2021-12-01,ETHc1,3490.0,137.0,,964525
2021-11-30,ETHc1,3587.5,44.0,,964525
2021-11-29,ETHc1,3600.0,44.0,,964525
2021-11-26,ETHc1,3600.0,4.0,,964525
2021-11-25,ETHc1,3605.0,4.0,,964525
2021-11-24,ETHc1,3605.0,10.0,,964525
2021-11-23,ETHc1,3605.0,17.0,,964525
2021-11-22,ETHc1,3605.0,20.0,,964525
2021-11-19,ETHc1,3740.0,20.0,,964525
2021-11-17,ETHc1,3740.0,5.0,,964525
2021-11-16,ETHc1,3840.0,2.0,,964525
2021-11-12,ETHc1,3840.0,2.0,,964525
2021-11-11,ETHc1,3840.0,2.0,,964525
2021-11-10,ETHc1,3840.0,2.0,,964525
2021-11-09,ETHc1,3840.0,2.0,,964525
2021-11-08,ETHc1,3875.0,2.0,,964525
2021-11-05,ETHc1,3875.0,32.0,,964525
2021-11-04,ETHc1,3860.0,1.0,,964525
2021-11-03,ETHc1,3875.0,25.0,,964525
2021-11-01,ETHc1,3870.0,15.0,,964525
2021-10-29,ETHc1,3897.5,62.0,,964525
2021-10-28,ETHc1,3800.0,1.0,,964525
2021-10-27,ETHc1,3800.0,14.0,,964525
2021-10-26,ETHc1,3800.0,14.0,,964525
2021-10-25,ETHc1,3712.5,14.0,,964525
2021-10-22,ETHc1,3712.5,45.0,,964525
2021-10-21,ETHc1,3650.0,45.0,,964525
2021-10-20,ETHc1,3610.0,45.0,,964525
2021-10-19,ETHc1,3540.0,45.0,,964525
2021-10-18,ETHc1,3502.5,4.0,,964525
2021-10-15,ETHc1,3485.0,12.0,,964525
2021-10-14,ETHc1,3457.5,12.0,,964525
2021-10-13,ETHc1,3442.5,8.0,,964525
2021-10-11,ETHc1,3460.0,30.0,,964525
2021-10-08,ETHc1,3460.0,133.0,,964525
2021-10-07,ETHc1,3410.0,16.0,,964525
2021-10-06,ETHc1,3400.0,10.0,,964525
2021-10-05,ETHc1,3385.0,39.0,,964525
2021-10-04,ETHc1,3387.5,39.0,,964525
2021-10-01,ETHc1,3360.0,67.0,,964525
2021-09-30,ETHc1,3365.5,5.0,,964525
2021-09-29,ETHc1,3350.5,5.0,,964525
2021-09-28,ETHc1,3350.5,5.0,,964525
2021-09-27,ETHc1,3350.5,5.0,,964525
2021-09-24,ETHc1,3350.5,10.0,,964525
2021-09-23,ETHc1,3350.5,50.0,,964525
2021-09-22,ETHc1,3350.5,50.0,,964525
2021-09-21,ETHc1,3350.5,28.0,,964525
2021-09-20,ETHc1,3350.5,1.0,,964525
2021-09-17,ETHc1,3350.5,50.0,,964525
2021-09-16,ETHc1,3355.0,52.0,,964525
2021-09-15,ETHc1,3355.0,52.0,,964525
2021-09-14,ETHc1,3323.0,24.0,,964525
2021-09-13,ETHc1,3323.0,20.0,,964525
2021-09-10,ETHc1,3275.0,20.0,,964525
2021-09-09,ETHc1,3285.0,10.0,,964525
2021-09-08,ETHc1,3272.5,10.0,,964525
2021-09-06,ETHc1,3272.5,56.0,,964525
2021-09-03,ETHc1,3272.5,56.0,,964525
2021-09-02,ETHc1,3252.5,56.0,,964525
2021-09-01,ETHc1,3250.0,76.0,,964525
2021-08-31,ETHc1,3273.0,30.0,,964525
2021-08-30,ETHc1,3235.0,30.0,,964525
2021-08-27,ETHc1,3235.0,30.0,,964525
2021-08-26,ETHc1,3235.0,30.0,,964525
2021-08-25,ETHc1,3207.5,2.0,,964525
2021-08-24,ETHc1,3207.5,10.0,,964525
2021-08-23,ETHc1,3275.0,70.0,,964525
2021-08-20,ETHc1,3275.0,70.0,,964525
2021-08-19,ETHc1,3275.0,70.0,,964525
2021-08-18,ETHc1,3275.0,70.0,,964525
2021-08-17,ETHc1,3225.0,15.0,,964525
2021-08-16,ETHc1,3225.0,50.0,,964525
2021-08-13,ETHc1,3235.0,22.0,,964525
2021-08-12,ETHc1,3225.0,22.0,,964525
2021-08-11,ETHc1,3225.0,22.0,,964525
2021-08-10,ETHc1,3225.0,206.0,,964525
2021-08-09,ETHc1,3225.0,245.0,,964525
2021-08-06,ETHc1,3225.0,245.0,,964525
2021-08-05,ETHc1,3170.0,244.0,,964525
2021-08-04,ETHc1,3095.0,111.0,,964525
2021-08-03,ETHc1,3070.0,135.0,,964525
2021-08-02,ETHc1,3035.0,20.0,,964525
2021-07-30,ETHc1,3023.0,,,964525
2021-07-29,ETHc1,2995.0,50.0,,964525
2021-07-28,ETHc1,3045.0,50.0,,964525
2021-07-27,ETHc1,3045.0,50.0,,964525
2021-07-26,ETHc1,3015.0,30.0,,964525
2021-07-23,ETHc1,3015.0,41.0,,964525
2021-07-22,ETHc1,2975.0,41.0,,964525
2021-07-21,ETHc1,2975.0,41.0,,964525
2021-07-20,ETHc1,2975.0,41.0,,964525
2021-07-19,ETHc1,2975.0,41.0,,964525
2021-07-16,ETHc1,3040.0,127.0,,964525
2021-07-15,ETHc1,3040.0,127.0,,964525
2021-07-14,ETHc1,3020.0,23.0,,964525
2021-07-13,ETHc1,3022.5,127.0,,964525
2021-07-12,ETHc1,2977.5,22.0,,964525
2021-07-08,ETHc1,2970.0,22.0,,964525
2021-07-07,ETHc1,2970.0,28.0,,964525
2021-07-06,ETHc1,2970.0,58.0,,964525
2021-07-05,ETHc1,2915.0,8.0,,964525
2021-07-02,ETHc1,2915.0,145.0,,964525
2021-07-01,ETHc1,2900.0,80.0,,964525
2021-06-30,ETHc1,2874.0,1.0,,964525
2021-06-29,ETHc1,2875.0,20.0,,964525
2021-06-28,ETHc1,2875.0,20.0,,964525
2021-06-25,ETHc1,2875.0,20.0,,964525
2021-06-24,ETHc1,2875.0,18.0,,964525
2021-06-23,ETHc1,2875.0,18.0,,964525
2021-06-22,ETHc1,2875.0,50.0,,964525
2021-06-21,ETHc1,2875.0,5.0,,964525
2021-06-18,ETHc1,2850.0,5.0,,964525
2021-06-17,ETHc1,2870.0,140.0,,964525
2021-06-16,ETHc1,2870.0,140.0,,964525
2021-06-15,ETHc1,2900.0,140.0,,964525
2021-06-14,ETHc1,2960.0,5.0,,964525
2021-06-11,ETHc1,2960.0,62.0,,964525
2021-06-10,ETHc1,2985.0,59.0,,964525
2021-06-09,ETHc1,3015.0,149.0,,964525
2021-06-08,ETHc1,3000.0,129.0,,964525
2021-06-07,ETHc1,3025.0,21.0,,964525
2021-06-04,ETHc1,3025.0,21.0,,964525
2021-06-02,ETHc1,3005.0,21.0,,964525
2021-06-01,ETHc1,2955.0,80.0,,964525
2021-05-31,ETHc1,2959.0,15.0,,964525
2021-05-28,ETHc1,2930.0,15.0,,964525
2021-05-27,ETHc1,2930.0,15.0,,964525
2021-05-26,ETHc1,2930.0,12.0,,964525
2021-05-25,ETHc1,2930.0,12.0,,964525
2021-05-24,ETHc1,2930.0,12.0,,964525
2021-05-21,ETHc1,2930.0,12.0,,964525
2021-05-20,ETHc1,2930.0,12.0,,964525
2021-05-19,ETHc1,2930.0,12.0,,964525
2021-05-18,ETHc1,2930.0,125.0,,964525
2026-05-23,ETHc2,2380.0,,,1181090
2026-05-22,ETHc2,2380.0,,,1181090
2026-05-21,ETHc2,2369.0,,,1181090
2026-05-20,ETHc2,2395.0,10.0,,1181090
2026-05-19,ETHc2,2377.5,,,1181090
2026-05-18,ETHc2,2367.0,,,1181090
2026-05-15,ETHc2,2361.5,55.0,,1181090
2026-05-14,ETHc2,2330.0,55.0,,1181090
2026-05-13,ETHc2,2325.0,35.0,,1181090
2026-05-12,ETHc2,2335.0,135.0,,1181090
2026-05-11,ETHc2,2355.0,50.0,,1181090
2026-05-08,ETHc2,2350.0,50.0,,1181090
2026-05-07,ETHc2,2353.0,10.0,,1181090
2026-05-06,ETHc2,2365.0,90.0,,1181090
2026-05-05,ETHc2,2420.0,325.0,,1181090
2026-05-04,ETHc2,2415.0,210.0,,1181090
2026-04-30,ETHc2,2360.0,80.0,,1181090
2026-04-29,ETHc2,2420.0,125.0,,1181090
2026-04-28,ETHc2,2363.5,,,1181090
2026-04-27,ETHc2,2375.0,10.0,,1181090
2026-04-25,ETHc2,2388.5,10.0,,1181090
2026-04-24,ETHc2,2388.5,10.0,,1181090
2026-04-23,ETHc2,2494.0,,,1181090
2026-04-22,ETHc2,2481.5,,,1181090
2026-04-20,ETHc2,2466.0,,,1181090
2026-04-17,ETHc2,2472.0,,,1181090
2026-04-16,ETHc2,2511.0,,,1181090
2026-04-15,ETHc2,2462.5,,,1181090
2026-04-14,ETHc2,2495.5,,,1181090
2026-04-13,ETHc2,2529.0,,,1181090
2026-04-10,ETHc2,2561.5,17.0,,1181090
2026-04-09,ETHc2,2595.0,,,1181090
2026-04-08,ETHc2,2666.5,41.0,,1181090
2026-04-07,ETHc2,2695.5,15.0,,1181090
2026-04-06,ETHc2,2695.5,,,1181090
2026-04-02,ETHc2,2693.5,,,1181090
2026-04-01,ETHc2,2686.0,10.0,,1181090
2026-03-31,ETHc2,2880.0,20.0,,1181090
2026-03-30,ETHc2,2870.0,,,1181090
2026-03-28,ETHc2,2890.0,3.0,,1181090
2026-03-27,ETHc2,2890.0,,,1181090
2026-03-26,ETHc2,2880.0,3.0,,1181090
2026-03-25,ETHc2,2880.0,20.0,,1181090
2026-03-24,ETHc2,2887.5,,,1181090
2026-03-23,ETHc2,2863.5,,,1181090
2026-03-21,ETHc2,2874.5,,,1181090
2026-03-20,ETHc2,2874.5,,,1181090
2026-03-19,ETHc2,2800.0,,,1181090
2026-03-18,ETHc2,2802.0,,,1181090
2026-03-17,ETHc2,2803.0,,,1181090
2026-03-16,ETHc2,2799.5,,,1181090
2026-03-13,ETHc2,2803.0,12.0,,1181090
2026-03-12,ETHc2,2796.5,12.0,,1181090
2026-03-11,ETHc2,2807.0,,,1181090
2026-03-10,ETHc2,2805.0,,,1181090
2026-03-09,ETHc2,2774.0,,,1181090
2026-03-07,ETHc2,2685.0,,,1181090
2026-03-06,ETHc2,2685.0,,,1181090
2026-03-05,ETHc2,2690.5,,,1181090
2026-03-04,ETHc2,2682.5,,,1181090
2026-03-03,ETHc2,2667.5,,,1181090
2026-03-02,ETHc2,2638.5,,,1181090
2026-02-28,ETHc2,2624.0,52.0,,1181090
2026-02-27,ETHc2,2904.5,52.0,,1181090
2026-02-26,ETHc2,2850.0,208.0,,1181090
2026-02-25,ETHc2,2800.0,7.0,,1181090
2026-02-24,ETHc2,2785.5,30.0,,1181090
2026-02-23,ETHc2,2818.5,,,1181090
2026-02-20,ETHc2,2888.0,5.0,,1181090
2026-02-19,ETHc2,2892.0,,,1181090
2026-02-18,ETHc2,2905.5,,,1181090
2026-02-13,ETHc2,2876.5,10.0,,1181090
2026-02-12,ETHc2,2888.0,10.0,,1181090
2026-02-11,ETHc2,2945.5,2.0,,1181090
2026-02-10,ETHc2,2949.5,,,1181090
2026-02-09,ETHc2,2957.0,,,1181090
2026-02-07,ETHc2,2951.0,18.0,,1181090
2026-02-06,ETHc2,2951.0,,,1181090
2026-02-05,ETHc2,2960.5,18.0,,1181090
2026-02-04,ETHc2,2973.0,25.0,,1181090
2026-02-03,ETHc2,3000.5,,,1181090
2026-02-02,ETHc2,3005.0,,,1181090
2026-01-30,ETHc2,3198.0,55.0,,1181090
2026-01-29,ETHc2,3192.0,66.0,,1181090
2026-01-28,ETHc2,3208.5,31.0,,1181090
2026-01-27,ETHc2,3224.0,10.0,,1181090
2026-01-26,ETHc2,3228.0,,,1181090
2026-01-24,ETHc2,3209.0,77.0,,1181090
2026-01-23,ETHc2,3209.0,77.0,,1181090
2026-01-22,ETHc2,3215.0,5.0,,1181090
2026-01-21,ETHc2,3211.0,9.0,,1181090
2026-01-20,ETHc2,3238.0,7.0,,1181090
2026-01-19,ETHc2,3237.0,54.0,,1181090
2026-01-16,ETHc2,3240.0,122.0,,1181090
2026-01-15,ETHc2,3222.0,198.0,,1181090
2026-01-14,ETHc2,3202.5,33.0,,1181090
2026-01-13,ETHc2,3200.0,184.0,,1181090
2026-01-12,ETHc2,3180.5,121.0,,1181090
2026-01-09,ETHc2,3168.5,90.0,,1181090
2026-01-08,ETHc2,3165.5,,,1181090
2026-01-07,ETHc2,3167.0,155.0,,1181090
2026-01-06,ETHc2,3165.0,83.0,,1181090
2026-01-05,ETHc2,3121.0,42.0,,1181090
2026-01-02,ETHc2,3109.0,44.0,,1181090
2025-12-30,ETHc2,3107.0,44.0,,1181090
2025-12-29,ETHc2,3099.5,76.0,,1181090
2025-12-26,ETHc2,3090.0,,,1181090
2025-12-23,ETHc2,3082.0,,,1181090
2025-12-22,ETHc2,3090.0,,,1181090
2025-12-19,ETHc2,3093.0,23.0,,1181090
2025-12-18,ETHc2,3092.5,10.0,,1181090
2025-12-17,ETHc2,3093.5,,,1181090
2025-12-16,ETHc2,3091.5,20.0,,1181090
2025-12-15,ETHc2,3092.5,,,1181090
2025-12-12,ETHc2,3090.0,,,1181090
2025-12-11,ETHc2,3090.0,16.0,,1181090
2025-12-10,ETHc2,3094.5,,,1181090
2025-12-09,ETHc2,3095.5,,,1181090
2025-12-08,ETHc2,3101.0,,,1181090
2025-12-06,ETHc2,3108.0,6.0,,1181090
2025-12-05,ETHc2,3108.0,,,1181090
2025-12-04,ETHc2,3094.0,6.0,,1181090
2025-12-03,ETHc2,3088.0,,,1181090
2025-12-02,ETHc2,3097.0,8.0,,1181090
2025-12-01,ETHc2,3100.0,120.0,,1181090
2025-11-28,ETHc2,3055.0,126.0,,1181090
2025-11-27,ETHc2,3030.0,,,1181090
2025-11-26,ETHc2,3029.0,5.0,,1181090
2025-11-25,ETHc2,3020.0,20.0,,1181090
2025-11-24,ETHc2,3019.5,5.0,,1181090
2025-11-22,ETHc2,3025.0,40.0,,1181090
2025-11-21,ETHc2,3025.0,40.0,,1181090
2025-11-19,ETHc2,3006.5,138.0,,1181090
2025-11-18,ETHc2,2996.5,180.0,,1181090
2025-11-17,ETHc2,2985.5,15.0,,1181090
2025-11-14,ETHc2,2979.0,10.0,,1181090
2025-11-13,ETHc2,2985.0,25.0,,1181090
2025-11-12,ETHc2,2965.5,5.0,,1181090
2025-11-11,ETHc2,2956.0,212.0,,1181090
2025-11-10,ETHc2,2955.5,10.0,,1181090
2025-11-08,ETHc2,2947.0,41.0,,1181090
2025-11-07,ETHc2,2947.0,,,1181090
2025-11-06,ETHc2,2965.0,41.0,,1181090
2025-11-05,ETHc2,2955.5,4.0,,1181090
2025-11-04,ETHc2,2950.0,,,1181090
2025-11-03,ETHc2,2958.0,123.0,,1181090
2025-10-31,ETHc2,2925.0,40.0,,1181090
2025-10-30,ETHc2,2917.5,45.0,,1181090
2025-10-29,ETHc2,2909.5,28.0,,1181090
2025-10-28,ETHc2,2909.5,163.0,,1181090
2025-10-27,ETHc2,2936.0,110.0,,1181090
2025-10-24,ETHc2,2909.0,85.0,,1181090
2025-10-23,ETHc2,2905.0,55.0,,1181090
2025-10-22,ETHc2,2900.0,,,1181090
2025-10-21,ETHc2,2900.0,132.0,,1181090
2025-10-20,ETHc2,2891.5,120.0,,1181090
2025-10-17,ETHc2,2895.5,39.0,,1181090
2025-10-16,ETHc2,2900.0,113.0,,1181090
2025-10-15,ETHc2,2897.5,59.0,,1181090
2025-10-14,ETHc2,2898.0,20.0,,1181090
2025-10-13,ETHc2,2894.5,,,1181090
2025-10-11,ETHc2,2889.5,85.0,,1181090
2025-10-10,ETHc2,2889.5,85.0,,1181090
2025-10-09,ETHc2,2896.5,106.0,,1181090
2025-10-08,ETHc2,2890.0,70.0,,1181090
2025-10-07,ETHc2,2925.0,53.0,,1181090
2025-10-06,ETHc2,2925.0,53.0,,1181090
2025-10-04,ETHc2,2925.0,,,1181090
2025-10-03,ETHc2,2925.0,,,1181090
2025-10-02,ETHc2,2925.0,,,1181090
2025-10-01,ETHc2,2925.0,,,1181090
2025-09-30,ETHc2,2838.5,36.0,,1181090
2025-09-29,ETHc2,2856.0,20.0,,1181090
2025-09-26,ETHc2,2857.5,5.0,,1181090
2025-09-25,ETHc2,2857.5,10.0,,1181090
2025-09-24,ETHc2,2859.0,75.0,,1181090
2025-09-23,ETHc2,2859.0,55.0,,1181090
2025-09-22,ETHc2,2892.0,9.0,,1181090
2025-09-21,ETHc2,2892.0,,,1181090
2025-09-20,ETHc2,2892.0,,,1181090
2025-09-19,ETHc2,2892.0,,,1181090
2025-09-18,ETHc2,2896.0,,,1181090
2025-09-17,ETHc2,2900.0,,,1181090
2025-09-16,ETHc2,2900.0,,,1181090
2025-09-15,ETHc2,2900.0,4.0,,1181090
2025-09-12,ETHc2,2900.0,2.0,,1181090
2025-09-11,ETHc2,2908.5,,,1181090
2025-09-10,ETHc2,2912.0,10.0,,1181090
2025-09-09,ETHc2,2912.0,,,1181090
2025-09-08,ETHc2,2921.0,20.0,,1181090
2025-09-06,ETHc2,2921.0,100.0,,1181090
2025-09-05,ETHc2,2921.0,100.0,,1181090
2025-09-04,ETHc2,2933.0,,,1181090
2025-09-03,ETHc2,2933.0,30.0,,1181090
2025-09-02,ETHc2,2933.0,86.0,,1181090
2025-09-01,ETHc2,2933.0,,,1181090
2025-08-30,ETHc2,2933.0,3.0,,1181090
2025-08-29,ETHc2,2885.5,3.0,,1181090
2025-08-28,ETHc2,2859.0,11.0,,1181090
2025-08-27,ETHc2,2863.0,34.0,,1181090
2025-08-26,ETHc2,2840.0,195.0,,1181090
2025-08-25,ETHc2,2832.0,,,1181090
2025-08-22,ETHc2,2832.0,50.0,,1181090
2025-08-21,ETHc2,2822.5,175.0,,1181090
2025-08-20,ETHc2,2816.5,115.0,,1181090
2025-08-19,ETHc2,2803.5,,,1181090
2025-08-18,ETHc2,2785.0,,,1181090
2025-08-16,ETHc2,2785.0,,,1181090
2025-08-15,ETHc2,2785.0,,,1181090
2025-08-14,ETHc2,2806.0,,,1181090
2025-08-13,ETHc2,2806.0,,,1181090
2025-08-12,ETHc2,2806.0,20.0,,1181090
2025-08-11,ETHc2,2806.0,,,1181090
2025-08-09,ETHc2,2806.0,10.0,,1181090
2025-08-08,ETHc2,2806.0,10.0,,1181090
2025-08-07,ETHc2,2814.0,,,1181090
2025-08-06,ETHc2,2814.0,,,1181090
2025-08-05,ETHc2,2814.0,,,1181090
2025-08-04,ETHc2,2816.5,,,1181090
2025-08-01,ETHc2,2816.5,30.0,,1181090
2025-07-31,ETHc2,2764.0,3.0,,1181090
2025-07-30,ETHc2,2755.0,,,1181090
2025-07-29,ETHc2,2753.0,43.0,,1181090
2025-07-28,ETHc2,2742.0,80.0,,1181090
2025-07-25,ETHc2,2742.0,80.0,,1181090
2025-07-24,ETHc2,2751.0,150.0,,1181090
2025-07-23,ETHc2,2707.0,,,1181090
2025-07-22,ETHc2,2711.0,25.0,,1181090
2025-07-21,ETHc2,2712.5,50.0,,1181090
2025-07-19,ETHc2,2712.5,20.0,,1181090
2025-07-18,ETHc2,2712.5,20.0,,1181090
2025-07-17,ETHc2,2712.5,117.0,,1181090
2025-07-16,ETHc2,2674.0,30.0,,1181090
2025-07-15,ETHc2,2660.0,,,1181090
2025-07-14,ETHc2,2659.0,18.0,,1181090
2025-07-12,ETHc2,2659.0,55.0,,1181090
2025-07-11,ETHc2,2659.0,55.0,,1181090
2025-07-10,ETHc2,2659.0,,,1181090
2025-07-09,ETHc2,2659.0,,,1181090
2025-07-08,ETHc2,2659.0,89.0,,1181090
2025-07-07,ETHc2,2675.0,21.0,,1181090
2025-07-04,ETHc2,2675.0,40.0,,1181090
2025-07-03,ETHc2,2675.0,,,1181090
2025-07-02,ETHc2,2694.5,196.0,,1181090
2025-07-01,ETHc2,2713.0,194.0,,1181090
2025-06-30,ETHc2,2730.0,,,1181090
2025-06-28,ETHc2,2730.0,185.0,,1181090
2025-06-27,ETHc2,2730.0,,,1181090
2025-06-26,ETHc2,2700.0,185.0,,1181090
2025-06-25,ETHc2,2700.0,250.0,,1181090
2025-06-24,ETHc2,2700.0,58.0,,1181090
2025-06-23,ETHc2,2700.0,25.0,,1181090
2025-06-21,ETHc2,2690.0,213.0,,1181090
2025-06-20,ETHc2,2690.0,,,1181090
2025-06-18,ETHc2,2690.0,213.0,,1181090
2025-06-17,ETHc2,2660.0,5.0,,1181090
2025-06-16,ETHc2,2660.0,,,1181090
2025-06-15,ETHc2,2660.0,40.0,,1181090
2025-06-14,ETHc2,2660.0,40.0,,1181090
2025-06-13,ETHc2,2660.0,40.0,,1181090
2025-06-12,ETHc2,2660.0,,,1181090
2025-06-11,ETHc2,2665.0,,,1181090
2025-06-10,ETHc2,2618.0,,,1181090
2025-06-09,ETHc2,2618.0,40.0,,1181090
2025-06-07,ETHc2,2609.5,110.0,,1181090
2025-06-06,ETHc2,2609.5,110.0,,1181090
2025-06-05,ETHc2,2609.5,,,1181090
2025-06-04,ETHc2,2609.5,140.0,,1181090
2025-06-03,ETHc2,2609.5,30.0,,1181090
2025-06-02,ETHc2,2609.5,55.0,,1181090
2025-05-30,ETHc2,2634.5,25.0,,1181090
2025-05-29,ETHc2,2660.0,,,1181090
2025-05-28,ETHc2,2660.0,,,1181090
2025-05-27,ETHc2,2693.5,,,1181090
2025-05-26,ETHc2,2693.5,,,1181090
2025-05-24,ETHc2,2693.5,,,1181090
2025-05-23,ETHc2,2693.5,,,1181090
2025-05-22,ETHc2,2707.5,80.0,,1181090
2025-05-21,ETHc2,2707.5,95.0,,1181090
2025-05-20,ETHc2,2707.5,50.0,,1181090
2025-05-19,ETHc2,2696.0,,,1181090
2025-05-17,ETHc2,2696.0,100.0,,1181090
2025-05-16,ETHc2,2696.0,,,1181090
2025-05-15,ETHc2,2702.5,100.0,,1181090
2025-05-14,ETHc2,2735.0,,,1181090
2025-05-13,ETHc2,2716.0,,,1181090
2025-05-12,ETHc2,2680.0,62.0,,1181090
2025-05-09,ETHc2,2661.5,158.0,,1181090
2025-05-08,ETHc2,2661.5,,,1181090
2025-05-07,ETHc2,2661.5,,,1181090
2025-05-06,ETHc2,2661.5,40.0,,1181090
2025-05-05,ETHc2,2661.5,,,1181090
2025-05-02,ETHc2,2661.5,,,1181090
2025-04-30,ETHc2,2659.0,37.0,,1181090
2025-04-29,ETHc2,2660.0,72.0,,1181090
2025-04-28,ETHc2,2645.0,,,1181090
2025-04-25,ETHc2,2660.5,13.0,,1181090
2025-04-24,ETHc2,2660.5,73.0,,1181090
2025-04-23,ETHc2,2680.0,210.0,,1181090
2025-04-22,ETHc2,2680.0,50.0,,1181090
2025-04-17,ETHc2,2725.0,,,1181090
2025-04-16,ETHc2,2725.0,10.0,,1181090
2025-04-15,ETHc2,2725.0,30.0,,1181090
2025-04-14,ETHc2,2725.0,5.0,,1181090
2025-04-11,ETHc2,2725.0,100.0,,1181090
2025-04-10,ETHc2,2725.0,,,1181090
2025-04-09,ETHc2,2725.0,,,1181090
2025-04-08,ETHc2,2725.0,,,1181090
2025-04-07,ETHc2,2725.0,,,1181090
2025-04-04,ETHc2,2725.0,55.0,,1181090
2025-04-03,ETHc2,2725.0,,,1181090
2025-04-02,ETHc2,2725.0,,,1181090
2025-04-01,ETHc2,2725.0,,,1181090
2025-03-31,ETHc2,2841.0,39.0,,1181090
2025-03-28,ETHc2,2841.0,12.0,,1181090
2025-03-27,ETHc2,2841.0,191.0,,1181090
2025-03-26,ETHc2,2839.5,20.0,,1181090
2025-03-25,ETHc2,2839.5,64.0,,1181090
2025-03-24,ETHc2,2852.0,75.0,,1181090
2025-03-21,ETHc2,2864.5,84.0,,1181090
2025-03-20,ETHc2,2871.0,68.0,,1181090
2025-03-19,ETHc2,2861.0,58.0,,1181090
2025-03-18,ETHc2,2806.0,,,1181090
2025-03-17,ETHc2,2806.0,,,1181090
2025-03-14,ETHc2,2805.0,,,1181090
2025-03-13,ETHc2,2805.0,,,1181090
2025-03-12,ETHc2,2805.0,,,1181090
2025-03-11,ETHc2,2805.0,,,1181090
2025-03-10,ETHc2,2805.0,,,1181090
2025-03-07,ETHc2,2805.0,,,1181090
2025-03-06,ETHc2,2805.0,30.0,,1181090
2025-03-05,ETHc2,2805.0,,,1181090
2025-02-28,ETHc2,2954.5,32.0,,1181090
2025-02-27,ETHc2,2954.5,8.0,,1181090
2025-02-26,ETHc2,2954.5,60.0,,1181090
2025-02-25,ETHc2,2954.5,132.0,,1181090
2025-02-24,ETHc2,2975.5,,,1181090
2025-02-21,ETHc2,2975.5,120.0,,1181090
2025-02-20,ETHc2,2960.0,,,1181090
2025-02-19,ETHc2,2950.0,63.0,,1181090
2025-02-18,ETHc2,2942.5,,,1181090
2025-02-17,ETHc2,2942.5,,,1181090
2025-02-14,ETHc2,2942.5,,,1181090
2025-02-13,ETHc2,2942.5,,,1181090
2025-02-12,ETHc2,2942.5,12.0,,1181090
2025-02-11,ETHc2,2946.0,,,1181090
2025-02-10,ETHc2,2946.0,305.0,,1181090
2025-02-07,ETHc2,2946.0,38.0,,1181090
2025-02-06,ETHc2,2954.0,12.0,,1181090
2025-02-05,ETHc2,2954.0,,,1181090
2025-02-04,ETHc2,2954.0,43.0,,1181090
2025-02-03,ETHc2,2954.0,21.0,,1181090
2025-01-31,ETHc2,2977.5,304.0,,1181090
2025-01-30,ETHc2,2935.0,,,1181090
2025-01-29,ETHc2,2927.0,134.0,,1181090
2025-01-28,ETHc2,2922.5,83.0,,1181090
2025-01-27,ETHc2,2922.5,27.0,,1181090
2025-01-24,ETHc2,2924.0,20.0,,1181090
2025-01-23,ETHc2,2915.5,8.0,,1181090
2025-01-22,ETHc2,2920.0,192.0,,1181090
2025-01-21,ETHc2,2913.0,40.0,,1181090
2025-01-20,ETHc2,2908.0,64.0,,1181090
2025-01-17,ETHc2,2905.0,30.0,,1181090
